     x	y	z	time	in	vx-node	vy-node	vz-node	
    20.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    24.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    28.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    32.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    36.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    40.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    44.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    48.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    52.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    56.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    60.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    64.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    68.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    72.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    76.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    80.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    84.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    88.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    92.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    96.0000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    100.000    	    12.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
          0    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    4.00000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    8.00000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    12.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    16.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    20.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    24.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    28.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    32.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    36.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    40.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    44.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    48.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
    52.0000    	    13.5000    	          0    	          0    	    1	   0.200000    	          0    	          0    	
